iter anc pos neg
2587 4697_0 4697_1 16580_0
2588 516_5 519_6 62229_0
2589 278_6 269_9 64408_0
2590 291_9 302_3 21131_1
2591 166_13 150_8 94112_17
2592 76964_0 76964_1 99751_0
2593 38867_0 38867_1 15838_0
2594 10187_0 10187_1 89211_0
2595 169_13 171_7 20874_0
2596 27792_2 27792_3 6260_0
2597 83355_0 83355_1 91325_0
2598 58718_0 58718_1 13272_0
2599 93905_0 93905_1 30357_0
2600 44081_0 44081_1 10367_0
2601 38618_2 38618_3 54564_0
2602 281_4 280_9 96649_0
2603 87425_0 87425_1 96358_0
2604 254_10 248_3 19108_0
2605 73742_0 73742_1 40528_0
2606 73461_0 73461_1 2979_0
2607 406_7 422_8 86923_0
2608 86_1 81_2 79152_0
2609 34461_0 34461_1 37291_0
2610 84464_0 84464_1 29596_0
2611 454_7 460_4 9435_0
2612 97166_0 97166_1 75126_0
2613 47309_0 47309_1 24078_0
2614 43687_2 43687_3 77665_0
2615 79233_2 79233_3 32543_1
2616 86261_0 86261_1 94681_0
2617 34130_0 34130_1 98912_0
2618 4172_0 4172_1 85719_0
2619 82831_0 82831_1 68658_0
2620 57703_0 57703_1 76470_0
2621 30875_0 30875_1 10328_0
2622 254_11 250_3 4059_0
2623 251_1 230_2 23899_0
2624 25020_0 25020_1 61790_0
2625 376_1 382_3 71864_0
2626 99718_0 99718_1 84929_0
2627 24559_1 24559_2 54265_0
2628 61704_0 61704_1 91557_4
2629 14748_0 14748_1 27162_0
2630 89995_0 89995_1 2138_0
2631 55497_0 55497_1 88548_0
2632 18917_0 18917_1 5460_0
2633 63084_0 63084_1 39071_0
2634 4951_0 4951_1 13776_0
2635 53419_0 53419_1 34112_0
2636 55647_0 55647_1 81723_0
2637 88728_0 88728_1 25230_0
2638 35392_0 35392_1 53255_0
2639 46697_0 46697_1 63232_0
2640 61361_0 61361_1 32976_0
2641 35410_0 35410_1 34375_0
2642 25759_0 25759_1 77174_0
2643 276_7 266_10 47492_0
2644 95393_0 95393_1 100245_0
2645 278_7 287_0 77268_0
2646 2858_0 2858_1 40652_0
2647 79399_0 79399_1 97828_0
2648 34384_0 34384_1 83389_0
2649 99705_0 99705_1 74745_0
2650 94051_0 94051_1 48786_0
2651 90485_0 90485_1 48128_0
2652 50502_0 50502_1 49701_0
2653 30712_0 30712_1 3267_0
2654 66031_0 66031_1 16305_2
2655 151_2 184_5 79643_0
2656 25543_0 25543_1 91536_1
2657 51_2 37_14 25592_1
2658 86693_0 86693_1 17448_0
2659 16729_0 16729_1 94562_0
2660 9450_0 9450_1 15595_0
2661 15154_0 15154_1 19092_0
2662 89496_0 89496_1 36901_0
2663 46672_0 46672_1 85065_2
2664 279_4 285_9 44628_2
2665 83613_0 83613_1 37990_0
2666 278_8 271_10 77725_0
2667 15307_0 15307_1 29684_0
2668 42795_0 42795_1 49553_0
2669 268_8 280_10 76474_1
2670 10026_0 10026_1 7857_1
2671 106_0 114_11 20807_0
2672 45792_0 45792_1 5062_0
2673 22278_0 22278_1 75513_0
2674 13087_1 13087_2 21384_0
2675 41689_0 41689_1 70010_0
2676 69978_0 69978_1 27589_0
2677 84339_0 84339_1 65545_0
2678 62358_0 62358_1 19146_0
2679 55280_0 55280_1 54011_0
2680 56681_0 56681_1 70479_0
2681 71756_0 71756_1 15611_0
2682 40594_0 40594_1 40304_0
2683 108_2 114_9 55321_0
2684 519_7 527_4 39079_0
2685 14514_0 14514_1 26636_1
2686 221_1 215_9 90768_0
2687 87838_0 87838_1 59447_0
2688 281_5 269_1 75350_0
2689 1127_0 1127_1 59598_0
2690 82277_0 82277_1 34415_0
2691 51255_0 51255_1 76805_0
2692 70_1 80_7 32874_0
2693 4329_0 4329_1 69239_0
2694 17829_0 17829_1 42387_0
2695 76862_0 76862_1 18505_0
2696 4622_0 4622_1 745_2
2697 279_5 267_6 31420_2
2698 29134_0 29134_1 54870_0
2699 287_0 269_2 37236_2
2700 76466_0 76466_1 38165_0
2701 70470_0 70470_1 58909_0
2702 276_8 289_9 55267_1
2703 41960_0 41960_1 55268_0
2704 31414_0 31414_1 83908_0
2705 16874_1 16874_2 7605_2
2706 6129_0 6129_1 42136_0
2707 310_3 307_6 70163_2
2708 20660_0 20660_1 44317_0
2709 8878_0 8878_1 72525_0
2710 54784_0 54784_1 46584_0
2711 17871_0 17871_1 50061_0
2712 89018_0 89018_1 94283_0
2713 11014_0 11014_1 89152_0
2714 427_4 426_6 92989_2
2715 29218_0 29218_1 22902_0
2716 46719_0 46719_1 52600_0
2717 368_1 387_1 58373_0
2718 27159_0 27159_1 34237_0
2719 73074_1 73074_2 47732_0
2720 286_2 273_3 21488_3
2721 420_4 411_5 28240_2
2722 173_6 171_8 68483_0
2723 426_6 420_5 88595_2
2724 44980_0 44980_1 89665_0
2725 95307_0 95307_1 61951_0
2726 14865_0 14865_1 100029_2
2727 57039_0 57039_1 100057_0
2728 2132_0 2132_1 19370_0
2729 67756_0 67756_1 63577_0
2730 37_15 42_5 28764_0
2731 58_0 37_16 72136_0
2732 79004_0 79004_1 58815_0
2733 18448_0 18448_1 75712_0
2734 15004_0 15004_1 8535_0
2735 415_5 416_1 32724_7
2736 72476_2 72476_3 46491_1
2737 16395_0 16395_1 90242_0
2738 156_1 179_8 94112_18
2739 69685_0 69685_1 3043_0
2740 59210_0 59210_1 72438_0
2741 49482_0 49482_1 39221_0
2742 15228_0 15228_1 27473_0
2743 3536_0 3536_1 14947_0
2744 31513_0 31513_1 53409_0
2745 17660_0 17660_1 19034_2
2746 1617_0 1617_1 65476_0
2747 4304_0 4304_1 69704_0
2748 7238_0 7238_1 89208_0
2749 18191_0 18191_1 90179_0
2750 941_0 941_1 34446_0
2751 85320_0 85320_1 54740_0
2752 20186_0 20186_1 76799_0
2753 67691_0 67691_1 36830_0
2754 43291_0 43291_1 40195_0
2755 49287_0 49287_1 84641_1
2756 93707_0 93707_1 77302_0
2757 94719_0 94719_1 28968_0
2758 72334_0 72334_1 44343_0
2759 158_8 171_9 28592_1
2760 33265_0 33265_1 73885_0
2761 86356_0 86356_1 69477_0
2762 10844_1 10844_2 83180_0
2763 29566_0 29566_1 69624_0
2764 11547_0 11547_1 19703_0
2765 54700_0 54700_1 23506_0
2766 352_6 334_0 73107_0
2767 92434_0 92434_1 23677_0
2768 407_8 426_7 28240_3
2769 88780_0 88780_1 13472_0
2770 66139_0 66139_1 94443_0
2771 23609_0 23609_1 14166_2
2772 55630_0 55630_1 93798_0
2773 2415_0 2415_1 87202_0
2774 68487_0 68487_1 86173_1
2775 179_9 174_5 94112_19
2776 120_5 127_1 43851_0
2777 455_3 454_8 64902_0
2778 382_1 380_0 674_0
2779 63042_0 63042_1 44529_0
2780 275_5 281_0 24843_0
2781 289_10 287_1 73174_0
2782 27093_0 27093_1 20701_0
2783 62518_0 62518_1 74902_0
2784 96291_0 96291_1 43618_0
2785 9914_0 9914_1 57400_0
2786 387_1 373_1 55944_2
2787 16324_0 16324_1 37121_0
2788 50788_0 50788_1 48347_0
2789 95558_0 95558_1 11191_0
2790 11510_0 11510_1 4222_0
2791 221_2 224_3 41204_0
2792 37992_2 37992_3 52325_0
2793 37_12 43_2 55078_0
2794 1650_0 1650_1 71357_0
2795 61917_0 61917_1 44524_0
2796 414_9 416_0 37072_0
2797 18665_0 18665_1 21638_0
2798 46145_0 46145_1 75674_0
2799 21434_0 21434_1 64846_0
2800 26463_0 26463_1 71018_0
2801 278_9 280_11 59085_0
2802 79959_0 79959_1 16834_0
2803 47421_0 47421_1 9394_0
2804 259_2 233_8 65313_1
2805 286_3 268_4 59509_0
2806 367_2 382_2 25919_0
2807 2544_0 2544_1 59655_0
2808 68015_0 68015_1 93770_0
2809 14403_0 14403_1 15434_0
2810 26201_0 26201_1 80215_0
2811 37943_0 37943_1 41076_0
2812 27623_0 27623_1 50712_0
2813 44324_0 44324_1 23777_0
2814 55986_0 55986_1 99449_2
2815 89295_0 89295_1 22976_0
2816 458_2 452_5 14184_0
2817 59126_0 59126_1 61235_0
2818 22929_0 22929_1 67492_0
2819 36856_0 36856_1 9500_0
2820 38631_1 38631_2 35961_0
2821 39_4 52_3 66536_1
2822 53227_0 53227_1 95948_0
2823 93231_0 93231_1 66415_1
2824 281_1 274_6 16563_0
2825 425_4 408_4 53672_0
2826 303_6 300_3 21131_2
2827 99347_0 99347_1 74097_0
2828 254_5 259_3 10132_0
2829 15706_0 15706_1 19019_0
2830 53560_0 53560_1 71725_0
2831 34262_0 34262_1 49710_0
2832 59735_0 59735_1 12797_0
2833 6954_0 6954_1 64851_0
2834 56461_0 56461_1 51095_0
2835 80647_0 80647_1 1633_0
2836 48924_0 48924_1 27053_0
2837 9564_0 9564_1 95074_0
2838 173_7 166_14 35691_1
2839 15462_0 15462_1 62470_1
2840 45938_0 45938_1 79138_0
2841 41467_0 41467_1 3235_0
2842 85659_0 85659_1 23491_0
2843 91509_0 91509_1 22859_0
2844 76215_0 76215_1 39560_0
2845 81714_0 81714_1 13024_0
2846 83192_1 83192_2 90229_0
2847 85633_0 85633_1 38111_0
2848 54494_0 54494_1 13399_0
2849 21581_0 21581_1 24864_0
2850 28130_0 28130_1 6127_2
2851 76491_0 76491_1 5452_0
2852 48946_0 48946_1 2201_0
2853 243_3 233_9 96341_1
2854 75161_0 75161_1 75300_0
2855 78_1 80_8 20393_0
2856 34438_0 34438_1 2116_0
2857 88084_0 88084_1 26091_0
2858 20524_0 20524_1 62105_0
2859 50225_0 50225_1 68105_0
2860 81751_0 81751_1 24021_0
2861 91094_0 91094_1 34643_0
2862 417_1 426_8 45987_1
2863 66865_0 66865_1 98582_0
2864 64649_0 64649_1 38973_0
2865 304_16 303_7 33512_0
2866 64650_0 64650_1 86155_3
2867 46314_0 46314_1 92879_0
2868 75414_0 75414_1 96824_0
2869 78697_0 78697_1 27675_0
2870 278_10 267_7 85321_0
2871 71310_0 71310_1 57489_0
2872 22868_0 22868_1 67480_0
2873 66818_0 66818_1 19999_0
2874 99956_0 99956_1 87221_0
2875 80480_0 80480_1 9514_0
2876 268_0 271_11 76474_2
2877 412_19 416_1 88595_3
2878 41813_0 41813_1 39471_0
2879 77009_0 77009_1 70456_0
2880 278_11 288_7 28565_0
2881 70137_0 70137_1 47680_0
2882 35853_0 35853_1 46779_0
2883 39937_0 39937_1 1128_0
2884 86191_0 86191_1 56676_0
2885 21245_0 21245_1 28136_0
2886 23079_0 23079_1 90589_0
2887 29453_0 29453_1 23873_0
2888 42659_0 42659_1 21938_0
2889 39417_0 39417_1 28728_2
2890 91766_0 91766_1 82801_0
2891 77787_0 77787_1 55796_0
2892 92007_0 92007_1 61009_0
2893 1410_0 1410_1 79384_0
2894 8563_0 8563_1 88236_0
2895 67441_0 67441_1 11516_0
2896 82238_0 82238_1 16880_0
2897 331_1 352_7 86104_1
2898 2650_0 2650_1 61389_0
2899 42017_0 42017_1 94816_0
2900 29537_0 29537_1 91241_1
2901 305_5 291_10 16089_1
2902 40002_0 40002_1 56123_0
2903 39468_0 39468_1 22272_0
2904 24706_0 24706_1 82178_0
2905 52313_0 52313_1 44931_0
2906 5948_2 5948_3 21593_0
2907 99767_0 99767_1 63814_0
2908 26911_0 26911_1 18086_0
2909 84425_0 84425_1 83476_0
2910 16851_0 16851_1 84852_0
2911 40610_0 40610_1 84400_0
2912 57301_0 57301_1 97368_0
2913 75193_0 75193_1 44774_0
2914 94175_0 94175_1 7544_0
2915 16378_0 16378_1 92829_0
2916 14284_0 14284_1 87728_0
2917 37535_0 37535_1 2435_0
2918 75355_0 75355_1 51714_0
2919 57430_0 57430_1 15541_0
2920 75237_0 75237_1 79405_0
2921 86253_0 86253_1 84355_2
2922 60878_0 60878_1 49146_0
2923 250_4 233_10 27361_0
2924 39623_0 39623_1 38720_0
2925 41306_0 41306_1 76682_0
2926 16490_0 16490_1 8461_0
2927 16383_0 16383_1 63175_0
2928 279_6 289_11 78198_0
2929 417_2 422_9 50376_0
2930 42891_2 42891_3 39571_0
2931 71941_0 71941_1 94714_0
2932 85617_0 85617_1 2579_0
2933 82350_0 82350_1 31820_0
2934 8501_0 8501_1 89495_0
2935 43576_0 43576_1 53654_0
2936 352_3 338_1 64869_0
2937 83_7 66_1 6658_1
2938 4086_0 4086_1 58050_0
2939 97520_0 97520_1 14641_0
2940 53980_0 53980_1 84146_0
2941 58753_0 58753_1 40289_0
2942 14161_0 14161_1 8684_0
2943 64286_0 64286_1 42079_1
2944 37544_0 37544_1 81527_0
2945 54431_0 54431_1 19986_0
2946 20947_0 20947_1 60062_1
2947 49954_0 49954_1 61585_0
2948 114_10 115_2 97527_0
2949 276_9 288_8 32146_0
2950 92699_0 92699_1 22375_0
2951 72059_0 72059_1 45793_0
2952 382_3 369_1 9498_0
2953 42636_0 42636_1 84718_0
2954 48403_0 48403_1 40520_0
2955 11555_0 11555_1 4753_0
2956 28883_0 28883_1 17422_0
2957 5168_0 5168_1 59543_0
2958 64365_0 64365_1 35154_0
2959 68306_0 68306_1 61187_0
2960 281_2 266_11 28565_1
2961 274_7 284_3 16200_2
2962 98228_0 98228_1 53300_0
2963 21752_0 21752_1 5516_0
2964 173_8 154_9 94112_20
2965 63341_0 63341_1 18091_0
2966 99089_0 99089_1 23324_0
2967 26815_0 26815_1 74522_0
2968 55193_0 55193_1 49225_0
2969 37_13 46_1 48627_1
2970 169_14 166_15 92355_0
2971 71738_0 71738_1 76004_0
2972 22443_0 22443_1 63408_0
2973 33463_0 33463_1 92897_0
2974 150_9 167_4 94112_21
2975 14108_0 14108_1 27584_0
2976 228_6 227_5 74574_0
2977 280_12 276_10 21488_4
2978 42607_0 42607_1 77461_0
2979 20428_0 20428_1 24353_0
2980 63523_0 63523_1 50001_0
2981 286_2 266_12 643_3
2982 76701_0 76701_1 15347_0
2983 352_4 333_1 40673_0
2984 31345_0 31345_1 94798_0
2985 67546_0 67546_1 27994_0
2986 21222_0 21222_1 60060_0
2987 94514_0 94514_1 27405_0
2988 287_0 266_13 68813_0
2989 48833_0 48833_1 74031_0
2990 32791_0 32791_1 73469_0
2991 414_1 403_4 97352_4
2992 67573_0 67573_1 21706_0
2993 527_5 526_7 80093_2
2994 91656_0 91656_1 44127_0
2995 73084_1 73084_2 24082_0
2996 355_0 352_5 96253_1
2997 22924_0 22924_1 93845_0
2998 38829_0 38829_1 67818_0
2999 64315_0 64315_1 73342_0
3000 81427_0 81427_1 11963_0
3001 350_4 336_1 61128_1
3002 91483_0 91483_1 83845_0
3003 31210_0 31210_1 73562_0
3004 24504_0 24504_1 26315_1
3005 405_0 421_8 41017_0
3006 305_6 304_17 52770_1
3007 304_18 312_5 63201_0
3008 413_4 422_10 2838_0
3009 257_5 230_3 75245_0
3010 179_10 173_9 94112_19
3011 72161_0 72161_1 78223_0
3012 39263_0 39263_1 91739_0
3013 20658_0 20658_1 2305_0
3014 39_5 56_5 40732_0
3015 412_20 421_7 81850_4
3016 56_0 37_14 88117_0
3017 416_2 421_3 32724_3
3018 5423_2 5423_3 16057_0
3019 36441_0 36441_1 87799_0
3020 95023_0 95023_1 42598_0
3021 9759_0 9759_1 25051_0
3022 29731_0 29731_1 99234_0
3023 304_19 294_7 81255_0
3024 52827_0 52827_1 40459_0
3025 57235_0 57235_1 19687_0
3026 70_2 65_5 36367_0
3027 9221_0 9221_1 57248_0
3028 76456_0 76456_1 47179_0
3029 281_3 273_3 92236_0
3030 8332_0 8332_1 13943_1
3031 2887_0 2887_1 63791_0
3032 415_6 405_1 1003_0
3033 83838_0 83838_1 86140_0
3034 269_3 284_4 64501_0
3035 3849_0 3849_1 83759_0
3036 418_4 422_11 19463_1
3037 302_4 300_4 30910_0
3038 415_7 425_5 32724_4
3039 64597_0 64597_1 2714_1
3040 59910_0 59910_1 2867_0
3041 45_4 37_15 26505_0
3042 13126_0 13126_1 58452_0
3043 42263_0 42263_1 17707_0
3044 76717_0 76717_1 27986_0
3045 7746_0 7746_1 85860_0
3046 70961_1 70961_2 22011_2
3047 57366_1 57366_2 61180_0
3048 94380_0 94380_1 95895_0
3049 63564_0 63564_1 76035_0
3050 87309_0 87309_1 35648_0
3051 60744_0 60744_1 56750_0
3052 85247_0 85247_1 70555_0
3053 92532_0 92532_1 50998_0
3054 100012_0 100012_1 82823_0
3055 87987_0 87987_1 5272_0
3056 8336_0 8336_1 68245_0
3057 268_1 285_10 13871_1
3058 55767_0 55767_1 30929_0
3059 84560_0 84560_1 52741_0
3060 27117_0 27117_1 24808_0
3061 276_11 279_7 17631_0
3062 25853_0 25853_1 21798_0
3063 48744_0 48744_1 84264_0
3064 32538_0 32538_1 83418_0
3065 48894_0 48894_1 71049_0
3066 39613_0 39613_1 26223_0
3067 65844_0 65844_1 38090_0
3068 63367_0 63367_1 92237_0
3069 276_11 270_9 5840_1
3070 80743_0 80743_1 77513_0
3071 62784_0 62784_1 43769_0
3072 82830_0 82830_1 61360_0
3073 24795_0 24795_1 64450_0
3074 99073_1 99073_2 64203_0
3075 54337_0 54337_1 77919_0
3076 318_0 321_1 61468_1
3077 38809_0 38809_1 77634_1
3078 81329_0 81329_1 97775_0
3079 74708_0 74708_1 1546_0
3080 94289_0 94289_1 82776_0
3081 300_5 314_8 52770_2
3082 78235_0 78235_1 95222_0
3083 225_6 215_10 99688_0
3084 16759_0 16759_1 54544_0
3085 171_10 153_2 69465_2
3086 23832_0 23832_1 13239_1
3087 89809_0 89809_1 81542_0
3088 48651_0 48651_1 63394_0
3089 76391_1 76391_2 54653_0
3090 5540_0 5540_1 46380_0
3091 40461_0 40461_1 60397_0
3092 56103_0 56103_1 65992_0
3093 43973_0 43973_1 54097_0
3094 56198_0 56198_1 44166_0
3095 422_12 430_2 59926_0
3096 82725_0 82725_1 90438_0
3097 1795_0 1795_1 6660_2
3098 3170_0 3170_1 43532_0
3099 25721_0 25721_1 25071_0
3100 430_3 426_9 92989_3
3101 67912_0 67912_1 49732_0
3102 408_2 427_4 6244_0
3103 97805_0 97805_1 70037_0
3104 510_0 498_0 55438_0
3105 2126_0 2126_1 83829_0
3106 52643_0 52643_1 8028_0
3107 95946_0 95946_1 89001_0
3108 414_0 430_4 94936_1
3109 432_6 420_2 92989_4
3110 47846_0 47846_1 49753_0
3111 91609_0 91609_1 41232_0
3112 155_5 171_11 61980_0
3113 421_1 408_3 18377_1
3114 46013_0 46013_1 61962_0
3115 307_7 300_6 99527_0
3116 94190_0 94190_1 85929_0
3117 88699_0 88699_1 64034_0
3118 18339_0 18339_1 37095_0
3119 51463_0 51463_1 55603_1
3120 31155_0 31155_1 38055_0
3121 68805_0 68805_1 84696_0
3122 8412_0 8412_1 45981_0
3123 128_1 120_3 1723_0
3124 17269_0 17269_1 17315_0
3125 48415_0 48415_1 70597_0
3126 83191_0 83191_1 45085_0
3127 389_1 387_0 46803_1
3128 12609_0 12609_1 85333_0
3129 55006_0 55006_1 28110_2
3130 31051_0 31051_1 2625_0
3131 286_3 271_12 643_4
3132 78_2 73_0 34748_0
3133 8018_0 8018_1 95373_1
3134 60382_0 60382_1 77517_0
3135 168_3 165_2 70104_1
3136 45907_0 45907_1 23236_0
3137 216_10 224_4 27658_4
3138 87921_0 87921_1 83310_0
3139 30261_0 30261_1 23272_0
3140 42259_0 42259_1 78717_0
3141 82_2 79_0 8589_1
3142 409_4 422_13 2838_1
3143 22883_1 22883_2 3392_0
3144 85817_1 85817_2 63589_0
3145 25986_0 25986_1 91019_0
3146 427_5 425_2 30358_0
3147 11661_0 11661_1 26210_0
3148 99279_0 99279_1 90182_0
3149 87771_0 87771_1 85242_0
3150 73571_0 73571_1 27268_0
3151 383_1 382_4 75628_0
3152 187_4 193_2 8685_0
3153 31677_0 31677_1 13685_0
3154 268_2 290_1 66848_1
3155 7232_0 7232_1 16084_1
3156 46698_0 46698_1 62868_0
3157 9539_0 9539_1 6854_0
3158 577_0 577_1 3570_0
3159 98067_0 98067_1 86437_0
3160 20148_0 20148_1 71993_0
3161 15621_0 15621_1 22114_1
3162 19680_0 19680_1 24600_0
3163 46143_0 46143_1 34375_1
3164 6305_0 6305_1 72577_0
3165 24728_0 24728_1 37499_0
3166 39341_0 39341_1 86815_0
3167 24340_0 24340_1 25255_0
3168 96954_0 96954_1 31066_0
3169 426_5 428_6 28240_4
3170 67982_0 67982_1 92479_0
3171 362_1 382_5 77697_0
3172 411_6 428_7 55650_0
3173 171_12 150_10 94112_0
3174 64590_0 64590_1 39684_0
3175 94657_0 94657_1 31851_0
3176 75164_0 75164_1 3708_0
3177 65830_0 65830_1 29370_0
3178 86668_0 86668_1 32792_0
3179 72607_0 72607_1 51382_0
3180 94367_0 94367_1 41787_0
3181 36180_0 36180_1 47974_0
3182 3816_0 3816_1 87110_0
3183 87187_0 87187_1 57686_0
3184 270_10 279_8 80184_0
3185 18257_0 18257_1 68576_0
3186 13535_0 13535_1 47993_0
3187 281_2 270_11 45253_0
3188 54611_0 54611_1 43435_0
3189 414_1 415_8 612_0
3190 20185_0 20185_1 42598_1
3191 87100_0 87100_1 74781_0
3192 87544_0 87544_1 47993_1
3193 3503_0 3503_1 15651_0
3194 37997_0 37997_1 35552_0
3195 2803_0 2803_1 62071_1
3196 58731_0 58731_1 55582_0
3197 41793_0 41793_1 23955_0
3198 93843_0 93843_1 87763_0
3199 169_15 158_9 24944_0
3200 47262_0 47262_1 20757_0
3201 69317_0 69317_1 65413_0
3202 5918_0 5918_1 98364_0
3203 83_8 76_4 96139_2
3204 10090_0 10090_1 35066_0
3205 50594_0 50594_1 46493_0
3206 287_1 280_13 5840_2
3207 41259_0 41259_1 99724_0
3208 51460_0 51460_1 29314_0
3209 69369_0 69369_1 1245_0
3210 228_7 225_7 69514_0
3211 26605_0 26605_1 22941_0
3212 311_5 291_2 8208_1
3213 281_2 279_9 32183_0
3214 87088_0 87088_1 56110_0
3215 97169_0 97169_1 56423_0
3216 29297_0 29297_1 96662_0
3217 114_11 91_0 61668_0
3218 14169_0 14169_1 82129_0
3219 81929_0 81929_1 98719_0
3220 233_11 263_4 35857_1
3221 65_6 72_4 36940_0
3222 70488_0 70488_1 23977_0
3223 67116_0 67116_1 69000_1
3224 432_7 430_5 79347_0
3225 3278_0 3278_1 30903_0
3226 309_2 294_8 29637_1
3227 19783_2 19783_3 79057_2
3228 24905_0 24905_1 27608_0
3229 47543_0 47543_1 12515_0
3230 88886_0 88886_1 67507_0
3231 416_3 425_3 73387_0
3232 11489_0 11489_1 32329_0
3233 417_2 412_21 88595_3
3234 31235_0 31235_1 29186_0
3235 434_3 426_6 88595_3
3236 8103_0 8103_1 13383_0
3237 82703_0 82703_1 89298_0
3238 34804_0 34804_1 46845_0
3239 16382_0 16382_1 53592_1
3240 44146_0 44146_1 6136_0
3241 79659_0 79659_1 18612_0
3242 11949_0 11949_1 89895_0
3243 76034_0 76034_1 64638_0
3244 60141_0 60141_1 84898_0
3245 40454_0 40454_1 61503_0
3246 6413_0 6413_1 94626_0
3247 84445_0 84445_1 27416_0
3248 51062_0 51062_1 16996_0
3249 228_8 226_4 69690_0
3250 567_0 567_1 10713_0
3251 411_7 421_2 43547_0
3252 61824_0 61824_1 60091_0
3253 22572_0 22572_1 72919_0
3254 2847_0 2847_1 64622_0
3255 427_6 421_3 32724_5
3256 452_6 459_2 64902_1
3257 95746_0 95746_1 97662_0
3258 17598_0 17598_1 77636_0
3259 74740_0 74740_1 48481_0
3260 101_0 114_12 55321_0
3261 79000_0 79000_1 16672_1
3262 274_8 268_3 76474_3
3263 98756_0 98756_1 44326_0
3264 72359_0 72359_1 37834_0
3265 349_2 352_6 96334_0
3266 74761_0 74761_1 17624_0
3267 7339_0 7339_1 33803_0
3268 409_1 426_7 93210_3
3269 43325_0 43325_1 39693_0
3270 29968_0 29968_1 51407_0
3271 46797_0 46797_1 87853_0
3272 31273_0 31273_1 87902_0
3273 77840_0 77840_1 87501_0
3274 72565_0 72565_1 24162_0
3275 8484_0 8484_1 35922_0
3276 50817_0 50817_1 81244_0
3277 54120_0 54120_1 23483_0
3278 65778_0 65778_1 14360_0
3279 427_7 415_9 32724_6
3280 95947_0 95947_1 85462_0
3281 27346_0 27346_1 39125_0
3282 81738_0 81738_1 6832_0
3283 526_8 522_3 20526_0
3284 99954_0 99954_1 11263_0
3285 46593_0 46593_1 56934_0
3286 4292_0 4292_1 7490_0
3287 68431_0 68431_1 79038_0
3288 174_6 155_6 94112_1
3289 57906_0 57906_1 30061_0
3290 7295_0 7295_1 34088_0
3291 52565_0 52565_1 99699_0
3292 18970_0 18970_1 27791_0
3293 8418_0 8418_1 64300_0
3294 25837_0 25837_1 13761_0
3295 254_2 243_4 81762_0
3296 56619_0 56619_1 69596_0
3297 526_9 519_8 80884_0
3298 274_9 286_4 12582_0
3299 60379_0 60379_1 73538_0
3300 77264_2 77264_3 52453_0
3301 74267_0 74267_1 23571_2
3302 83454_0 83454_1 31111_0
3303 16793_0 16793_1 62165_0
3304 44167_0 44167_1 75216_0
3305 69040_0 69040_1 91711_0
3306 55663_0 55663_1 92550_0
3307 56383_1 56383_2 77742_0
3308 87532_0 87532_1 20398_0
3309 10679_0 10679_1 85707_0
3310 122_1 131_1 69047_0
3311 57773_0 57773_1 63576_0
3312 434_4 414_2 53784_0
3313 414_3 420_3 99010_0
3314 405_2 414_4 11385_0
3315 8475_0 8475_1 47706_0
3316 36391_0 36391_1 68831_0
3317 417_3 411_8 75501_0
3318 46149_0 46149_1 7808_0
3319 74264_0 74264_1 66550_0
3320 81134_0 81134_1 78660_0
3321 424_0 426_8 20205_4
3322 75088_0 75088_1 81504_0
3323 54899_0 54899_1 43150_0
3324 35706_0 35706_1 906_0
3325 80936_0 80936_1 48413_0
3326 79045_0 79045_1 64713_0
3327 76479_0 76479_1 6082_0
3328 83_9 80_9 30301_2
3329 169_16 167_5 94112_2
3330 414_0 407_9 36680_0
3331 415_10 411_9 88886_2
3332 408_4 405_3 83400_1
3333 69861_0 69861_1 23702_0
3334 91017_0 91017_1 83201_0
3335 89890_0 89890_1 78624_0
3336 268_4 270_12 24524_2
3337 421_0 414_1 85858_0
3338 85833_0 85833_1 35147_1
3339 63703_0 63703_1 20607_0
3340 87805_0 87805_1 99634_0
3341 34835_0 34835_1 65371_0
3342 91391_0 91391_1 21149_0
3343 28358_0 28358_1 82709_0
3344 85849_0 85849_1 65714_0
3345 279_4 271_13 39740_1
3346 107_0 114_13 77406_0
3347 91353_0 91353_1 54714_0
3348 88714_0 88714_1 11340_0
3349 63612_0 63612_1 87889_0
3350 29178_0 29178_1 4718_0
3351 79931_0 79931_1 9484_0
3352 41456_0 41456_1 55914_0
3353 86694_0 86694_1 77861_0
3354 10470_0 10470_1 90175_0
3355 77821_0 77821_1 78298_0
3356 24450_0 24450_1 81114_0
3357 96813_0 96813_1 43690_0
3358 127_2 131_2 52319_1
3359 36644_0 36644_1 19642_0
3360 78605_0 78605_1 5355_0
3361 76976_0 76976_1 62102_0
3362 33954_0 33954_1 53402_0
3363 65018_0 65018_1 21426_0
3364 3255_0 3255_1 36570_2
3365 43268_0 43268_1 42675_0
3366 95087_0 95087_1 53135_0
3367 20567_0 20567_1 3360_0
3368 36187_0 36187_1 3568_0
3369 412_10 432_2 13893_0
3370 409_2 414_2 26857_0
3371 32161_0 32161_1 73233_1
3372 32912_0 32912_1 100019_0
3373 93597_0 93597_1 55567_0
3374 78034_0 78034_1 23498_0
3375 167_5 153_3 25824_0
3376 48371_0 48371_1 21047_0
3377 19145_0 19145_1 77101_0
3378 61177_0 61177_1 65774_0
3379 85345_0 85345_1 62562_0
3380 97_1 114_14 53334_1
3381 58962_0 58962_1 44289_0
3382 61861_0 61861_1 21953_0
3383 72905_0 72905_1 77857_0
3384 35835_0 35835_1 54226_0
3385 58358_0 58358_1 97931_0
3386 58484_0 58484_1 17406_0
